y,x,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
23,3,-0.398094,0.000867311,1.88911,3.90303
23,4,-0.498367,0.00155198,1.83025,3.96381
23,5,0.117448,0.0017653,2.35791,5.35813
23,6,-0.432541,0.00180377,2.49469,5.77161
23,7,0.00998785,0.00112714,2.52127,5.77567
23,8,0.255593,0.00132659,2.76883,6.03617
23,9,0.0286874,0.00158565,2.14782,4.44844
23,10,-0.217749,0.0020319,1.14357,2.23421
23,11,0.289026,0.0198262,0.788329,1.3173
23,12,0.087089,0.0379832,1.02718,2.0663
23,13,-0.181868,0.0169339,1.60952,3.82483
23,14,0.125008,0.0159103,1.54605,3.76661
23,15,0.011082,0.0142874,2.37116,5.9016
23,16,-0.00956494,0.00639907,2.27476,5.01939
23,17,0.0293054,0.00488246,1.94604,4.00654
23,18,-0.0611573,0.00216697,1.6494,3.27761
23,19,-0.20103,0.00387434,1.91983,3.92756
23,20,-0.62233,0.00391896,1.54372,2.88579
23,21,0.782638,0.00303963,1.49471,2.58106
23,22,0.121058,0.00189091,2.53483,4.56071
24,0,-0.335885,0.000734596,1.65458,2.71517
24,1,-0.178886,0.00081116,1.29584,2.27573
24,2,0.130966,0.000559236,1.22667,2.32386
24,3,0.257531,0.000800854,1.74899,3.59997
24,4,-0.283548,0.00160546,2.19723,4.72705
24,5,-0.510765,0.00201313,2.2735,5.04838
24,6,-0.201334,0.00231925,2.10462,5.07346
24,7,0.144558,0.00365093,1.56411,3.74178
24,8,-0.0417625,0.00464087,1.24032,2.73364
24,9,0.0817626,0.00433217,1.04528,2.15918
24,10,0.494637,0.00228405,0.961217,1.79759
24,11,-0.509164,0.00213393,1.4277,2.8677
24,12,-0.337888,0.00736283,1.92444,4.10705
24,13,-0.365311,0.0116593,2.23819,5.09886
24,14,-0.209019,0.00932374,2.32912,5.54163
24,15,0.0827054,0.00661804,2.96343,7.16765
24,16,-0.237553,0.00979798,2.3155,5.13749
24,17,-0.0329474,0.00612972,1.95507,3.98779
24,18,0.114857,0.00419817,1.57615,3.04459
24,19,0.238621,0.00417934,1.98935,4.13938
24,20,0.29721,0.00191028,2.48782,4.78475
24,21,-1.16628,0.00108579,2.3739,4.25571
24,22,0.078878,0.00159503,2.13732,3.56685
25,0,-0.454882,0.000724089,1.53354,2.40903
25,1,-0.0361694,0.000406622,1.52396,2.79933
25,2,0.812658,0.000473513,1.72059,3.34691
25,3,-0.848066,0.000913489,2.09167,4.1665
25,4,0.228316,0.00250601,1.78074,4.00204
25,5,1.40776,0.00257943,1.53586,3.59295
25,6,-0.0200172,0.00189293,2.55262,6.4215
25,7,-0.292361,0.00186138,2.17394,4.9654
25,8,0.148291,0.00108392,1.74858,3.70814
25,9,0.00719291,0.000778817,1.70958,3.59939
25,10,-0.017351,0.000922859,1.31923,2.6731
25,11,0.449051,0.00474383,0.84306,1.59666
25,12,1.20181,0.0138292,0.791406,1.69146
25,13,0.143432,0.00616247,2.0856,4.86853
25,14,-0.0110913,0.00573103,3.62062,8.6397
25,15,0.0244017,0.00509445,2.73613,6.35041
25,16,0.00302836,0.00593837,2.1158,4.79593
25,17,-0.293145,0.00903308,1.78072,3.57161
25,18,0.707517,0.00718835,1.51644,3.04352
25,19,-0.0499841,0.0032691,2.55654,5.43014
25,20,-0.251422,0.000914385,2.05558,3.81633
25,21,0.0140383,0.000715401,1.69676,2.97872
25,22,-0.30519,0.00105435,1.38583,2.13843
26,0,-0.100432,0.000724166,1.28294,1.91459
26,1,-0.993086,0.000352742,1.58768,2.79186
26,2,-0.253889,0.000429373,2.16246,4.01778
26,3,-0.0456986,0.00039285,1.92701,3.8525
26,4,0.0575998,0.00110808,2.4585,5.8024
26,5,-0.100357,0.00115107,2.51573,5.93918
26,6,-0.178081,0.000796714,3.62255,8.84995
26,7,0.166289,0.000987385,2.74853,6.36265
26,8,0.37464,0.000644896,1.99501,4.32582
26,9,-0.322082,0.000304361,2.55863,5.71168
26,10,-0.0852682,0.000399455,2.91344,6.57935
26,11,0.00325317,0.00191133,2.69372,6.0374
26,12,0.0326471,0.0017808,3.08774,7.1268
26,13,-0.350263,0.00118402,3.66547,8.69228
26,14,-0.554917,0.00188605,2.63437,5.85698
26,15,-0.278193,0.00666259,2.53667,5.508
26,16,-0.110708,0.00841953,2.00768,4.42274
26,17,0.535878,0.00831847,1.61216,3.35811
26,18,-0.740569,0.00642321,2.51369,5.29719
26,19,-0.192418,0.00249552,2.6434,5.33591
26,20,-0.0643621,0.000519182,1.61948,2.8452
26,21,-0.127235,0.000343173,1.27537,2.16957
26,22,0.0566515,0.000557099,1.03117,1.60117
27,0,0.330831,0.000782742,0.898445,1.29887
27,1,-0.650378,0.00079197,1.08435,1.70928
27,2,-0.334211,0.000791061,1.29526,2.21935
27,3,0.089503,0.000455249,1.50807,2.90756
27,4,-0.0260413,0.000985983,2.06477,4.64389
27,5,0.141331,0.000931707,2.29711,5.42375
27,6,-0.200684,0.000436228,3.16532,7.46506
27,7,-0.315707,0.000547015,4.6784,11.0777
27,8,0.0056833,0.000673126,4.11617,9.49712
27,9,-1.39522,0.000114493,3.24782,7.34654
27,10,-0.218147,0.000172547,3.38842,7.5174
27,11,-0.0538423,0.000372369,3.80696,8.61164
27,12,-0.0645623,0.000884251,3.48002,7.84633
27,13,-0.00516891,0.00159774,2.95984,6.71593
27,14,0.473973,0.00190025,1.57716,3.30562
27,15,0.0867056,0.00457782,1.60497,3.54755
27,16,-0.578226,0.0098773,1.81725,3.92064
27,17,-0.460128,0.00540857,2.61259,5.78822
27,18,-0.25861,0.00406836,2.79605,6.00751
27,19,-0.357097,0.0019369,2.36667,4.41285
27,20,-0.722972,0.000295962,1.49356,2.45973
27,21,0.430065,0.000370677,1.12296,1.84423
27,22,0.329972,0.000325298,1.00819,1.56042
28,0,-0.152406,0.000886674,0.721625,0.996293
28,1,0.206188,0.00127327,0.684932,0.946449
28,2,0.0240187,0.00193784,0.748347,1.17404
28,3,-0.512275,0.000792357,1.2399,2.35166
28,4,-0.00975118,0.00126244,1.72563,3.93426
28,5,0.216189,0.00161775,1.70354,3.99391
28,6,-0.120061,0.00079121,2.1649,4.89004
28,7,0.110294,0.0011872,3.5552,7.91947
28,8,0.636016,0.000886059,3.22075,6.90634
28,9,0.61325,0.00150023,1.3463,2.77233
28,10,1.52419,0.00244916,0.885259,1.55842
28,11,0.0319151,0.000681558,1.86419,3.84143
28,12,-0.0944236,0.00113217,2.62464,5.70924
28,13,-0.00743454,0.00149219,2.54267,5.61829
28,14,0.682509,0.000999962,1.59855,3.35365
28,15,0.473915,0.00302589,1.59818,3.56615
28,16,0.13286,0.00565513,1.80432,4.06145
28,17,0.302253,0.00452048,2.81836,6.35903
28,18,-0.259659,0.00302714,2.7905,5.90954
28,19,0.137023,0.00114224,1.47052,2.48832
28,20,0.929726,0.000978853,0.784381,1.15317
28,21,-0.884812,0.000633602,0.981043,1.5289
28,22,-0.476748,0.00047533,0.931971,1.38363
29,0,-0.0727462,0.000482049,0.866243,1.15048
29,1,-0.221038,0.00103828,0.765573,1.04181
29,2,0.0289466,0.00214534,0.790121,1.30682
29,3,0.590314,0.00173978,0.867145,1.64188
29,4,-0.462706,0.00165047,1.43883,3.32419
29,5,0.0189825,0.0017945,1.6178,4.04483
29,6,0.0917535,0.0024724,1.41836,3.09047
29,7,-0.56002,0.00272251,1.47256,2.78486
29,8,0.423822,0.00268274,1.13096,2.25168
29,9,-0.450693,0.00100536,1.50833,3.34001
29,10,-1.09602,0.000429396,1.63643,3.42645
29,11,0.464142,0.000674398,1.8709,4.05339
29,12,-0.200337,0.000657394,2.60952,5.7319
29,13,-0.41538,0.00107861,2.17156,4.56056
29,14,-0.164391,0.00114923,1.71998,3.63005
29,15,-0.680428,0.00115211,2.03395,4.62556
29,16,0.257083,0.00250563,2.13019,4.91287
29,17,-0.081902,0.00242141,3.15107,7.06381
29,18,-0.0980377,0.00255661,2.69581,5.44335
29,19,0.115901,0.000975825,1.17177,1.81557
29,20,-0.1585,0.000440114,1.03607,1.54088
29,21,0.209039,0.000484157,1.14089,1.72563
29,22,0.307521,0.000656156,0.935806,1.35826
30,0,-0.70419,0.00092518,0.69822,0.85326
30,1,-0.309861,0.000708045,0.922588,1.26263
30,2,-0.183256,0.00143297,1.06338,1.90112
30,3,-0.0510287,0.00196817,0.9413,1.88729
30,4,0.487476,0.00148093,1.23696,2.98779
30,5,-0.187511,0.00128301,1.92873,4.96201
30,6,0.146026,0.00167829,2.04638,4.82365
30,7,-0.0331083,0.00115573,1.45584,2.98636
30,8,-0.267111,0.00192539,1.28265,2.75324
30,9,0.545845,0.00185629,1.32542,2.92572
30,10,-0.127024,0.000194586,2.14184,4.80888
30,11,-0.0181673,0.000253878,2.22033,4.88126
30,12,0.0384987,0.00226119,1.11373,2.15477
30,13,0.805972,0.00562264,0.727038,1.32038
30,14,-0.374732,0.00163304,1.70625,3.63126
30,15,0.75595,0.000781002,1.81711,4.04667
30,16,-0.546257,0.000947945,2.43771,5.7254
30,17,-0.298367,0.00137665,2.82444,6.2671
30,18,-0.0529028,0.0023692,1.75348,3.19747
30,19,-0.0307888,0.000943153,1.30058,1.9277
30,20,0.176934,0.000972386,1.1635,1.64888
30,21,-0.371136,0.0027556,0.796791,1.07452
30,22,-0.407586,0.00234051,0.746991,0.994689
31,0,1.07634,0.00343626,0.348244,0.389637
31,1,0.527426,0.00192988,0.553761,0.705023
31,2,-0.207099,0.00139665,1.0398,1.8192
31,3,-0.880648,0.00144199,1.05173,2.26933
31,4,-0.00993196,0.000798586,1.41893,3.54801
31,5,-0.0350907,0.00108327,2.18838,5.64441
31,6,-0.340028,0.00121695,1.96557,4.65937
31,7,0.0138816,0.000530374,1.56428,3.3397
31,8,0.349102,0.000652075,1.66862,3.70039
31,9,-0.280377,0.000239201,2.14828,4.99821
31,10,-0.0597489,0.00016486,1.74166,3.82929
31,11,0.480636,0.000455351,1.19107,2.40398
31,12,-0.258694,0.00105412,1.18174,2.34001
31,13,0.0366639,0.001875,1.39722,2.90627
31,14,0.0287743,0.00118981,1.858,4.0689
31,15,-0.195458,0.0015081,1.59225,3.45127
31,16,-1.52444,0.000733929,2.30296,5.42744
31,17,-0.206017,0.00107794,2.35083,5.19997
31,18,0.0714085,0.00165723,1.45052,2.54338
31,19,-0.834524,0.00161855,0.918548,1.17618
31,20,-0.450333,0.00246366,0.625315,0.700538
31,21,-0.296234,0.00557573,0.490934,0.549952
31,22,-0.290069,0.00591913,0.441156,0.518952
32,0,-0.72155,0.00160163,0.706019,0.777931
32,1,-1.7365,0.00144133,0.636287,0.757715
32,2,-0.0603147,0.00253229,0.661663,1.08052
32,3,-0.046888,0.00172215,0.790574,1.76086
32,4,0.168332,0.000746256,1.31893,3.30378
32,5,-0.204658,0.00117363,2.03078,5.12759
32,6,-0.139703,0.000557785,1.97289,4.55515
32,7,-0.110445,0.000594895,1.62297,3.61645
32,8,0.110311,0.000519325,1.96224,4.42061
32,9,-0.194822,0.000435973,1.83911,4.2081
32,10,0.206918,0.00159384,1.17419,2.52419
32,11,0.134341,0.00215329,0.94691,1.88268
32,12,0.325487,0.00174691,1.04996,2.05898
32,13,0.0944054,0.00153939,1.73444,3.76786
32,14,-0.122554,0.00204574,1.55347,3.39638
32,15,0.488403,0.00210065,1.49847,3.39365
32,16,0.724352,0.000896102,1.94314,4.583
32,17,-0.0592972,0.00160348,1.59358,3.5489
32,18,-0.262417,0.00826417,0.892348,1.47423
32,19,0.116758,0.0107852,0.533599,0.630718
32,20,-0.218346,0.00405818,0.51404,0.464113
32,21,0.840989,0.00729906,0.418542,0.438237
32,22,0.473731,0.00515831,0.530907,0.596875
33,0,3.10116,0.00344031,0.492174,0.486481
33,1,-1.08263,0.00181745,0.453212,0.500103
33,2,0.0636721,0.00230471,0.724036,1.2519
33,3,0.749021,0.00194445,0.72979,1.71051
33,4,-0.178277,0.000896351,1.23342,3.07572
33,5,0.0063988,0.00125244,1.77721,4.37925
33,6,0.229287,0.000743465,1.30492,2.85324
33,7,0.0662431,0.000585174,2.0247,4.49716
33,8,-0.14329,0.000483422,1.80686,4.01663
33,9,0.649715,0.000322621,1.68958,3.82032
33,10,-0.0260254,0.000292405,2.10219,4.86894
33,11,-0.324685,0.000387573,1.8138,4.09719
33,12,0.47313,0.000580291,1.85218,4.16006
33,13,0.224207,0.00114805,2.00119,4.4778
33,14,-0.00872731,0.00138443,1.97093,4.43834
33,15,0.0604064,0.00111626,2.11791,4.88582
33,16,0.00605654,0.00086339,2.26068,5.37732
33,17,-0.239176,0.00298624,1.20476,2.72128
33,18,0.264396,0.0148885,0.641482,1.30402
33,19,0.181577,0.0113031,0.789353,1.30084
33,20,-0.0937442,0.00816262,0.557263,0.571112
33,21,-0.80929,0.00271665,0.605083,0.590916
33,22,-0.814456,0.00330106,0.670844,0.72167
34,0,3.2882,0.00609515,0.39231,0.338
34,1,-2.18256,0.00248299,0.416285,0.437938
34,2,-0.0518494,0.00167919,0.758063,1.3717
34,3,-1.17918,0.000914289,1.01041,2.42703
34,4,-0.183626,0.00114121,1.11926,2.7845
34,5,0.271258,0.00181363,1.28937,2.97005
34,6,-0.346599,0.00165713,0.975299,2.01331
34,7,0.0180304,0.00186026,0.973538,1.90858
34,8,-0.212492,0.00123884,1.29899,2.66997
34,9,-0.787921,0.000511967,1.5752,3.44709
34,10,0.101288,0.000160603,2.2487,5.11859
34,11,-0.706816,6.87e-05,2.60263,6.01268
34,12,0.413879,0.000216612,2.54489,5.90026
34,13,-0.0534132,0.000695873,2.65248,6.08395
34,14,0.0325129,0.00101759,2.47927,5.71021
34,15,-0.100066,0.0010676,2.33194,5.42005
34,16,-0.00596337,0.00116845,2.31526,5.46923
34,17,0.449255,0.0063658,0.865622,1.85358
34,18,-0.179869,0.0111055,0.736693,1.76725
34,19,1.21558,0.00668753,0.847528,1.68895
34,20,-0.354509,0.00552522,0.787182,0.990748
34,21,-0.0385418,0.00291514,0.633885,0.587931
34,22,-0.019536,0.00641951,0.535448,0.507701
35,0,-0.392441,0.00406934,0.4319,0.318314
35,1,-1.35585,0.00263058,0.444807,0.452722
35,2,-0.399477,0.00321075,0.528396,0.872146
35,3,0.167546,0.00140027,0.676665,1.53251
35,4,-0.051382,0.0008859,1.12873,2.83116
35,5,-0.590456,0.0023801,1.23957,2.87019
35,6,0.756154,0.0115502,0.374412,0.682609
35,7,-0.064371,0.00324353,0.823805,1.63862
35,8,-0.0369137,0.00536389,0.725264,1.49332
35,9,0.886882,0.00440927,0.625157,1.25775
35,10,-0.0396801,0.00115567,0.660847,1.18875
35,11,0.926125,0.000471314,0.970194,1.87685
35,12,-0.481911,0.00018158,2.2628,5.00231
35,13,0.099249,0.000428539,2.82224,6.34777
35,14,-0.404276,0.000912437,2.45364,5.51718
35,15,-0.0846862,0.00145617,2.14688,4.92666
35,16,0.0864489,0.00206097,1.72212,3.93471
35,17,0.248452,0.00720171,0.779769,1.67641
35,18,0.161577,0.00717013,1.26109,2.99679
35,19,-0.931781,0.00258806,1.24512,2.48249
35,20,1.00416,0.00189903,0.68853,0.937193
35,21,-0.129963,0.00405627,0.551843,0.470814
35,22,0.0522302,0.00737903,0.5126,0.418146
36,0,-0.0416641,0.00446097,0.269178,0.154134
36,1,-0.103514,0.00335037,0.461905,0.504444
36,2,1.10676,0.00548822,0.370688,0.623509
36,3,-0.088953,0.00227219,0.516353,1.14194
36,4,-0.237988,0.000618469,1.27439,3.17841
36,5,0.0540422,0.00134812,1.68831,4.00065
36,6,0.216896,0.00655409,0.509813,1.06355
36,7,0.711117,0.00430162,0.616574,1.37013
36,8,0.373858,0.00452864,0.815466,1.83712
36,9,0.073306,0.00364315,0.757213,1.59944
36,10,0.026281,0.000951891,0.844303,1.66698
36,11,0.0696472,0.000432976,0.96551,1.93321
36,12,-0.339179,0.000577216,1.47688,3.13514
36,13,-0.442339,0.000726333,1.46537,2.86921
36,14,0.615492,0.0023657,1.07508,2.0766
36,15,-0.214559,0.00220817,1.77675,3.98473
36,16,0.126205,0.00222168,1.57522,3.54889
36,17,-0.534536,0.00376182,1.19189,2.62438
36,18,-0.300723,0.00187225,1.96087,4.57896
36,19,-0.801878,0.00166613,1.1785,2.24126
36,20,-1.8884,0.00192278,0.441618,0.559577
36,21,0.741137,0.0056988,0.415557,0.324419
36,22,0.395564,0.00993913,0.415799,0.280375
37,0,-0.0239462,0.00610707,0.287145,0.165605
37,1,0.221823,0.00461017,0.402449,0.461614
37,2,-0.120058,0.00482526,0.420314,0.780126
37,3,0.04705,0.00324489,0.470154,1.02876
37,4,0.103043,0.00124708,0.989982,2.26054
37,5,0.175493,0.000956144,1.92708,4.50433
37,6,0.149624,0.00129244,1.17898,2.70858
37,7,-0.146751,0.00173633,1.23398,2.77786
37,8,-0.0129093,0.00309492,1.18324,2.76111
37,9,0.0778465,0.00345184,0.770283,1.62746
37,10,-0.00579537,0.00136529,0.806258,1.56927
37,11,0.209691,0.00113056,0.923211,1.90782
37,12,0.151298,0.00143902,1.18886,2.44794
37,13,0.273642,0.00146315,1.03363,1.98408
37,14,0.142278,0.00215733,1.1953,2.45855
37,15,0.000440338,0.00178858,1.92428,4.36836
37,16,-0.44175,0.00167271,1.55229,3.47236
37,17,0.114979,0.00169513,1.97651,4.64141
37,18,-0.15112,0.00144747,1.76546,3.87557
37,19,0.0213209,0.00124761,0.990235,1.73331
37,20,1.3502,0.00351508,0.281908,0.308633
37,21,-0.566017,0.00679944,0.360885,0.326836
37,22,-0.118762,0.0227621,0.23809,0.114278
38,0,0.431664,0.00635919,0.254683,0.156986
38,1,-0.295092,0.00325118,0.451182,0.575494
38,2,-0.163525,0.0044508,0.505298,0.95549
38,3,0.0351712,0.00421324,0.480031,1.03373
38,4,-0.0447128,0.00274031,0.57779,1.21224
38,5,-0.14454,0.00168637,1.4282,3.14673
38,6,-0.0399314,0.00128904,1.34701,3.1416
38,7,-0.472343,0.000933007,1.40522,3.25126
38,8,-0.142669,0.000853034,1.61233,3.8919
38,9,0.339491,0.00145962,1.33614,2.99916
38,10,-0.349916,0.00246182,1.02293,2.11956
38,11,0.747604,0.00180531,0.863593,1.91861
38,12,-0.403034,0.00113722,1.3462,2.96237
38,13,-0.0185466,0.000732112,1.69228,3.59876
38,14,-0.226594,0.00116761,1.79652,3.92234
38,15,-0.119274,0.00168206,1.69059,3.81027
38,16,0.407557,0.00124506,1.2772,2.91041
38,17,-0.29264,0.00142502,1.84235,4.36964
38,18,0.136725,0.00133868,1.3301,2.70576
38,19,-0.21647,0.00223503,0.524431,0.767658
38,20,-1.24193,0.00567193,0.329731,0.325656
38,21,0.454573,0.00915726,0.335927,0.298656
38,22,0.161975,0.0192649,0.217039,0.0899579
39,0,-0.125746,0.00504044,0.251563,0.189299
39,1,0.0757977,0.00177178,0.477363,0.615662
39,2,-0.0454085,0.00248769,0.692691,1.30345
39,3,-0.121388,0.00310481,0.588245,1.25095
39,4,0.0447949,0.00225442,0.721618,1.55396
39,5,0.122855,0.00202061,1.04996,2.28398
39,6,0.0245205,0.00128099,1.41385,3.36906
39,7,0.209994,0.000863193,1.28661,2.98611
39,8,-0.391851,0.000314461,2.02804,4.9366
39,9,-0.226843,0.000381533,2.84324,6.80578
39,10,0.208246,0.000264471,2.92075,7.01233
39,11,-0.473207,0.000302919,2.5288,6.01178
39,12,0.170739,0.000575298,1.79537,3.8699
39,13,0.262927,0.000512357,1.34444,2.83711
39,14,-0.136026,0.00128601,1.70697,3.67343
39,15,0.263898,0.00190194,1.63447,3.73453
39,16,-0.00689497,0.000949725,1.51575,3.62345
39,17,0.110947,0.00164451,1.58863,3.68655
39,18,-0.151586,0.00248417,0.804772,1.52664
39,19,0.33154,0.0197758,0.243012,0.293672
39,20,0.684481,0.0465387,0.171777,0.238249
39,21,-0.218189,0.0206811,0.223815,0.295805
39,22,0.151935,0.0249684,0.134289,0.0823739
40,0,-0.222849,0.00127965,0.404026,0.395153
40,1,-0.257185,0.000824848,0.492749,0.601184
40,2,-0.0368225,0.00119191,0.607917,1.04654
40,3,-0.244316,0.00221174,0.744366,1.57358
40,4,-0.298893,0.0018034,0.849625,1.7991
40,5,0.00363576,0.00159406,1.15902,2.6153
40,6,-0.11772,0.00175206,1.26951,3.03385
40,7,0.627501,0.000950644,0.920027,2.0366
40,8,0.33086,0.000541285,1.90185,4.35084
40,9,0.848486,0.000127348,2.15853,4.78136
40,10,-0.0582797,0.000147192,2.27035,4.98727
40,11,0.0816051,0.000819349,1.52757,3.19862
40,12,0.187899,0.000748257,1.49133,3.19176
40,13,-0.0256431,0.000530107,1.14455,2.36378
40,14,-0.0519915,0.00111775,1.52573,3.30637
40,15,0.191286,0.00132664,1.81748,4.22593
40,16,-0.487078,0.00089266,1.64294,3.94729
40,17,-0.0666665,0.00204577,1.24759,2.71065
40,18,0.136242,0.00589358,0.577353,0.971321
40,19,0.493676,0.0423111,0.254307,0.353292
40,20,-0.103194,0.0341492,0.352227,0.606066
40,21,-0.0455343,0.0207183,0.330121,0.508239
40,22,-0.264723,0.0102043,0.278099,0.290676
41,0,-0.0479596,0.00096116,0.323052,0.372893
41,1,0.0362184,0.000637023,0.304492,0.347339
41,2,0.307347,0.000791966,0.374218,0.562944
41,3,-0.161334,0.00183555,0.772975,1.58974
41,4,0.455865,0.00164776,0.713634,1.43972
41,5,-0.495473,0.000874583,1.13048,2.57853
41,6,0.966526,0.00140023,1.24129,3.18232
41,7,0.534423,0.00117284,1.04026,2.43258
41,8,-0.358741,0.00188792,1.2976,2.8535
41,9,-0.561525,0.000260235,2.02404,4.38149
41,10,0.574458,0.000339112,1.99251,4.21969
41,11,-0.48678,0.000514078,1.45337,3.07248
41,12,-0.122701,0.000601437,1.27512,2.69403
41,13,0.166124,0.000395633,1.25748,2.68633
41,14,-0.00894997,0.000757257,1.71419,3.80001
41,15,-0.214589,0.0011061,1.74832,3.98608
41,16,-0.131276,0.00172357,1.19794,2.66335
41,17,0.32773,0.00328981,0.794324,1.62523
41,18,-0.434641,0.00549027,0.550919,0.833816
41,19,-0.289716,0.01313,0.518694,0.717155
41,20,-0.00515646,0.0187226,0.660073,1.15189
41,21,0.000773106,0.0133987,0.582224,0.936768
41,22,-0.0298101,0.00538645,0.429234,0.553426
42,0,0.572779,0.000510681,0.36664,0.446392
42,1,0.763801,0.000836803,0.253108,0.31864
42,2,0.356892,0.00089156,0.360756,0.566318
42,3,-0.00812488,0.00165998,0.865248,1.76187
42,4,1.17115,0.000869831,0.773956,1.60794
42,5,-0.365771,0.000418899,1.18419,2.70627
42,6,-1.50542,0.000418263,2.48483,6.59212
42,7,-0.206527,0.000268242,2.67182,6.96293
42,8,-0.335852,0.000506191,2.4806,5.87958
42,9,0.612605,0.000144693,1.87049,4.1354
42,10,0.278162,0.000290055,2.11184,4.74082
42,11,0.531887,0.000675835,1.54537,3.42919
42,12,0.441584,0.000571879,1.20719,2.62398
42,13,0.584294,0.000357081,1.47188,3.27461
42,14,-0.201661,0.000639833,1.65122,3.64032
42,15,0.000372392,0.00117257,1.51053,3.30005
42,16,0.1747,0.00252971,0.97183,2.0181
42,17,-0.101962,0.00318665,0.845457,1.76752
42,18,0.472091,0.00442629,0.52724,0.874296
42,19,-0.0323975,0.00698496,0.697114,1.11237
42,20,-0.141091,0.00825674,1.04515,1.85397
42,21,-0.000112605,0.00833218,0.858848,1.39574
42,22,0.00263933,0.00350489,0.604757,0.817672
43,0,-0.0939554,0.000278128,0.59887,0.78541
43,1,0.0793981,0.000302016,0.567224,0.818485
43,2,0.478426,0.000687149,0.640469,1.0746
43,3,-0.204792,0.00110586,1.04811,2.10087
43,4,-0.491941,0.000463284,1.10207,2.36184
43,5,0.0707778,0.000206221,1.36866,3.08959
43,6,-0.269911,0.000221034,2.59951,6.43115
43,7,-0.855902,0.000103395,3.35226,8.31
43,8,0.414982,0.00013856,3.82205,8.97802
43,9,-0.999264,2.46e-05,3.12372,6.99155
43,10,-0.0561298,5.84e-05,2.95838,6.52459
43,11,-0.689837,0.000197325,2.60285,5.87416
43,12,-0.561852,0.000200024,2.13291,4.92141
43,13,0.101661,0.000262073,1.83019,4.15243
43,14,-0.111732,0.000475919,1.58279,3.4741
43,15,-0.00635048,0.00103366,1.33527,2.80755
43,16,0.116795,0.00181587,1.22905,2.57594
43,17,-0.0860042,0.00201676,1.03856,2.14322
43,18,0.0336078,0.00328752,0.65712,1.16779
43,19,-0.828301,0.00394755,0.925937,1.68026
43,20,-0.0363819,0.00610977,0.936406,1.65802
43,21,-0.0692449,0.00497459,1.0375,1.68123
43,22,-0.191867,0.00219841,0.837708,1.14741
44,0,-0.901047,0.000296077,0.865584,1.18144
44,1,0.031534,8.19e-05,0.866047,1.31412
44,2,-0.26616,8.84e-05,1.1367,1.9333
44,3,-0.217985,0.000311771,1.27072,2.49388
44,4,-0.494394,0.000431098,1.11712,2.40285
44,5,-0.451626,0.000147162,1.14371,2.42808
44,6,-0.137857,0.00047852,1.12668,2.33374
44,7,0.668537,0.00036076,1.46047,2.97535
44,8,-0.00294778,9.23e-05,2.23828,4.65448
44,9,-0.0168913,0.000156572,1.64907,3.36553
44,10,-0.0188222,0.000289828,1.46218,2.92536
44,11,-0.431083,0.000437032,1.36795,2.80083
44,12,0.0641833,0.000160929,1.39835,2.9946
44,13,-0.34808,0.000204736,1.81937,4.05364
44,14,-0.0155231,0.000383005,1.5571,3.36772
44,15,0.0163532,0.000897543,1.16642,2.34766
44,16,-0.0247034,0.00158086,1.21471,2.56941
44,17,0.113929,0.00244846,0.960638,1.91338
44,18,0.359521,0.00368289,0.735617,1.45954
44,19,1.17259,0.00532473,0.674291,1.35601
44,20,0.0990942,0.00829768,0.778747,1.57262
44,21,0.227842,0.0043748,0.768461,1.41507
44,22,0.0985593,0.00201546,0.854913,1.2648
45,0,0.652526,0.000900505,0.628039,0.894716
45,1,-0.20358,0.00036371,0.813734,1.26644
45,2,-0.345769,0.000142709,0.940975,1.62217
45,3,-0.198426,7.19e-05,1.10037,2.09868
45,4,0.409162,0.000281387,1.45781,3.29287
45,5,0.779828,0.000148308,1.05725,2.25754
45,6,0.206582,0.000511774,1.15932,2.53828
45,7,0.0259735,0.000439762,1.45663,3.15372
45,8,-0.133931,6.92e-05,1.94968,3.97481
45,9,0.603438,0.000127396,1.99353,4.28693
45,10,0.506771,0.000200052,2.08274,4.50372
45,11,-0.195375,0.000218745,2.11325,4.62675
45,12,1.26727,0.000159331,1.00393,2.08441
45,13,0.0300237,0.000174113,1.35058,2.91488
45,14,0.185014,0.000355196,1.57284,3.36894
45,15,-0.0783329,0.00091834,1.19995,2.41222
45,16,0.371325,0.0014071,1.3018,2.86633
45,17,-0.271828,0.00103203,1.42067,3.05562
45,18,-0.491809,0.00108858,1.41286,2.91013
45,19,-0.674078,0.00137284,1.33344,2.61068
45,20,-0.267236,0.00271297,1.38772,2.66996
45,21,-0.346335,0.00204019,1.10628,1.8838
45,22,-0.728457,0.00122529,0.738644,1.11711
46,0,0.089457,0.00240656,0.678988,1.01341
46,1,-0.294096,0.000706735,0.882751,1.42614
46,2,-0.0863105,0.000509862,0.804067,1.3823
46,3,0.409758,0.000300395,0.875548,1.67531
46,4,-0.262814,0.000123073,1.69638,3.75799
46,5,-0.25234,9.39e-05,2.2255,5.3992
46,6,-0.508677,6.68e-05,2.42417,5.86267
46,7,0.0399498,7.05e-05,2.12795,4.86616
46,8,-0.232207,5.54e-05,1.71317,3.55014
46,9,-0.306009,7.18e-05,2.12434,4.40365
46,10,-0.104965,0.000113552,2.1022,4.41188
46,11,-0.232606,0.000243789,1.9715,4.22743
46,12,-0.364711,0.000157158,1.8204,4.02862
46,13,0.300995,9.93e-05,1.59526,3.59154
